Wall time,Step,Value
1678261307.1206305,14714,0.059742219746112823
1678261326.8401992,14807,0.07253050804138184
1678261432.677308,15404,0.07175595313310623
1678261486.8853793,15694,0.06928613036870956
1678261544.647064,16045,0.06412679702043533
1678261676.3078475,16782,0.05740049108862877
1678261712.7484903,16990,0.07171998172998428
1678261717.3371027,17021,0.06596823036670685
1678261755.0848417,17240,0.05577535927295685
1678261794.4507365,17465,0.06601247191429138
1678262150.464861,19444,0.06296274065971375
1678262166.8169723,19553,0.054420433938503265
1678262186.251283,19643,0.05685274302959442
1678262231.5775082,19906,0.05489082261919975
1678262240.2295341,19964,0.060194049030542374
1678262241.5863113,19973,0.0593583881855011
1678262280.139975,20154,0.048064153641462326
1678262291.8322647,20233,0.06458410620689392
1678262329.7264376,20448,0.06553999334573746
1678262335.57653,20487,0.049982428550720215
1678262372.0633833,20687,0.04835446551442146
1678262372.5495465,20690,0.06235099583864212
1678262389.3847497,20762,0.05197286605834961
1678262428.4727051,20986,0.047343894839286804
1678262438.042251,21050,0.05613122135400772
1678262469.542668,21224,0.05207188427448273
1678262559.532393,21751,0.0545063242316246
1678262630.5368912,22146,0.05878221243619919
1678262643.00351,22231,0.06022888422012329
1678262647.0908418,22259,0.06428810209035873
1678262792.772837,23035,0.09403881430625916
1678262815.3194232,23183,0.11619359254837036
1678262832.5092976,23257,0.07980702817440033
1678262842.3712177,23323,0.09168415516614914
1678262883.9945822,23565,0.08400947600603104
1678262888.5043986,23596,0.09023767709732056
1678262965.6807394,24040,0.08642428368330002
1678262991.4865954,24174,0.09065263718366623
1678262991.7790124,24176,0.09460344910621643
1678262997.3491082,24214,0.07563642412424088
1678263047.9126186,24512,0.07755377888679504
1678263075.3270533,24617,0.07714568078517914
1678263112.02171,24823,0.0703488141298294
1678263165.6717718,25141,0.0815742239356041
1678263192.7911131,25278,0.07152155041694641
1678263268.8195052,25697,0.08931391686201096
1678263274.08786,25732,0.06833045184612274
1678263285.1230125,25806,0.0715053454041481
1678263438.2213497,26678,0.06899713724851608
1678263438.362707,26679,0.06237826868891716
1678263564.6455197,27383,0.07207845896482468
1678263585.0089278,27480,0.0666658878326416
1678263590.135187,27515,0.06886130571365356
1678263636.829034,27792,0.07981601357460022
1678263727.5031512,28312,0.0803719088435173
1678263748.8382373,28416,0.061773575842380524
1678263823.1408021,28841,0.06247296184301376
1678263826.9822972,28867,0.06244274228811264
1678263836.6985214,28933,0.07017212361097336
1678263868.7351913,29071,0.06967231631278992
1678263877.9027364,29133,0.06685386598110199
1678263914.2893422,29340,0.07421552389860153
1678263979.5219674,29696,0.06426293402910233
1678264005.3210466,29872,0.06430762261152267
1678264014.9357748,29897,0.06987877935171127
1678264035.9969885,30040,0.07017400115728378
1678264090.7967193,30334,0.07621718943119049
1678264111.7372656,30476,0.06646861881017685
1678264131.2584772,30569,0.07632829248905182
1678264133.3070319,30583,0.06697959452867508
1678264257.9571397,31266,0.07445690780878067
1678264263.439472,31303,0.06437903642654419
1678264339.6615007,31738,0.06261955946683884
1678264347.957185,31794,0.07282201945781708
1678264433.1927447,32291,0.0697118267416954
1678264454.5641663,32397,0.07957147061824799
1678264471.2720015,32512,0.06551630795001984
1678264492.592731,32616,0.062488045543432236
1678264511.9651241,32748,0.05520414933562279
1678264513.1279078,32756,0.05869046226143837
1678264538.4942126,32887,0.05383211001753807
1678264565.8364463,33033,0.06417115777730942
1678264594.499346,33227,0.07410456985235214
1678264604.5134234,33254,0.0627046674489975
1678264665.1817727,33587,0.05886327102780342
1678264666.9658892,33599,0.060188014060258865
1678264672.3670027,33635,0.06825406104326248
1678264686.0683072,33688,0.07144919037818909
1678264691.4951499,33725,0.06685972213745117
1678264696.8379712,33762,0.06321174651384354
1678264714.7658103,33885,0.06035732477903366
1678264774.5642676,34209,0.06943868100643158
1678264804.4384456,34371,0.05866966396570206
1678264815.3276336,34445,0.054267629981040955
1678264943.0771856,35197,0.053664419800043106
1678264967.7299218,35325,0.06460002809762955
1678265016.1979206,35612,0.06307194381952286
1678265055.1454985,35793,0.05788619816303253
1678265067.5255084,35877,0.06263891607522964
1678265172.9916465,36466,0.0549960657954216
1678265177.4263988,36496,0.04868708923459053
1678265211.370122,36686,0.06375519931316376
1678265275.188912,37036,0.05915031582117081
1678265323.8565748,37322,0.06811094284057617
1678265370.3015792,37596,0.06178821250796318
1678265392.8876712,37707,0.062317121773958206
1678265495.7566605,38284,0.056676723062992096
1678265541.0048432,38548,0.052639055997133255
1678265564.9631352,38667,0.061382513493299484
1678265591.9025538,38807,0.05989101529121399
1678265644.6707108,39121,0.05752720683813095
1678265718.3335357,39525,0.05751350522041321
1678265756.3346858,39731,0.05216951668262482
1678265773.145243,39842,0.060188475996255875
1678265821.3691196,40117,0.05484209209680557
1678265864.1112425,40320,0.057062119245529175
1678265894.9240234,40486,0.05062020570039749
1678265902.8569298,40539,0.05819698050618172
1678265919.8310297,40611,0.04736444354057312
1678265962.6248863,40857,0.0576791912317276
1678266003.099882,41087,0.055404338985681534
1678266050.021771,41354,0.05914224684238434
1678266157.943381,41946,0.05828939378261566
1678266210.419199,42261,0.05356795713305473
1678266213.0817716,42279,0.0517965704202652
1678266255.9453561,42488,0.061295799911022186
1678266403.4725635,43324,0.05266565456986427
1678266421.3505976,43445,0.05249399319291115
1678266437.7258282,43516,0.05980741232633591
1678266442.2607527,43547,0.05730355158448219
1678266451.512831,43610,0.0529000386595726
1678266485.0395026,43797,0.057073671370744705
1678266496.727092,43877,0.04732070490717888
1678266521.2992122,44003,0.04981449618935585
1678266522.3205478,44010,0.048350781202316284
1678266528.7217932,44054,0.05670755356550217
1678266536.4289713,44107,0.05197470635175705
1678266635.9526653,44616,0.07666146755218506
1678266657.587624,44764,0.07046819478273392
1678266728.9721847,45170,0.06665828078985214
1678266754.5541978,45304,0.07604175060987473
1678266776.5564206,45455,0.09429671615362167
1678266890.79515,46112,0.06620904803276062
1678266893.1320484,46128,0.061798155307769775
1678266910.6680899,46206,0.07009448856115341
1678267070.4926558,47090,0.06265948712825775
1678267125.8865283,47426,0.09537312388420105
1678267135.6750877,47493,0.06824880838394165
1678267147.2647915,47531,0.0652540847659111
1678267182.7183557,47733,0.06699899584054947
1678267186.028836,47756,0.07105729728937149
1678267201.3996844,47862,0.06239327788352966
1678267222.3790977,47966,0.05691789835691452
1678267229.058462,48012,0.06500833481550217
1678267277.596821,48306,0.062934510409832
1678267404.1686592,49053,0.06918409466743469
1678267427.215934,49131,0.07189667224884033
1678267445.9795494,49257,0.06572262197732925
1678267541.9112735,49783,0.06934405118227005
1678267549.164462,49833,0.07693256437778473
1678267565.0283997,49942,0.058446481823921204
1678267575.1081762,49971,0.060484979301691055
1678267678.3940344,50593,0.0663079246878624
1678267708.0775008,50752,0.05739093944430351
1678267736.629771,50906,0.05797838047146797
1678267750.1800544,50999,0.05798697844147682
1678267857.6430576,51567,0.058826617896556854
1678267893.5180738,51769,0.06294462084770203
1678267941.5927727,52059,0.05822755768895149
1678267950.480994,52120,0.057329125702381134
1678267979.1740403,52276,0.059472620487213135
1678268010.58996,52447,0.058089014142751694
1678268049.8383796,52670,0.06677871942520142
1678268054.6556191,52703,0.05518009513616562
1678268082.8676536,52855,0.05918695032596588
1678268085.0303183,52870,0.05684879422187805
1678268143.4845989,53230,0.06513208895921707
1678268184.2449625,53467,0.05765167251229286
1678268185.828201,53478,0.05754178762435913
1678268218.7757814,53622,0.06492708623409271
1678268225.4151473,53666,0.05810673534870148
1678268263.204678,53882,0.05670732259750366
1678268382.198492,54563,0.057439737021923065
1678268407.3292284,54692,0.05971704423427582
1678268413.9377823,54737,0.06854596734046936
1678268467.436613,55053,0.05508244410157204
1678268510.354752,55296,0.06205453351140022
1678268511.5702398,55304,0.053468309342861176
1678268549.843004,55518,0.054258640855550766
1678268657.1073816,56086,0.06267751008272171
1678268688.6454382,56255,0.05706750229001045
1678268690.7296417,56269,0.06651672720909119
1678268703.695946,56356,0.07070751488208771
1678268736.4450924,56534,0.06798917055130005
1678268741.40869,56567,0.06811492890119553
1678268824.0080569,57050,0.06026751175522804
1678268856.2078404,57228,0.060922227799892426
1678269025.3656452,58180,0.056475840508937836
1678269077.6863272,58457,0.051608406007289886
1678269081.6526349,58484,0.06050008535385132
1678269084.161843,58501,0.0558672770857811
1678269170.1510084,59000,0.05703143775463104
1678269177.1326175,59047,0.06397759914398193
1678269201.0124874,59167,0.0574459582567215
1678269237.5579286,59374,0.05786890536546707
1678269328.8624194,59911,0.059992607682943344
1678269329.7422106,59917,0.04979322478175163
1678269332.99362,59939,0.06015373021364212
1678269352.058693,60028,0.053819689899683
1678269378.7610776,60206,0.05938507616519928
1678269518.9456367,60932,0.05702344700694084
1678269529.7124548,61003,0.05665460228919983
1678269601.4322987,61405,0.06425675749778748
1678269682.9701111,61862,0.05532456934452057
1678269756.031687,62268,0.05599188059568405
1678269816.1733057,62594,0.05441039055585861
1678269844.254983,62743,0.053091466426849365
1678269928.0417426,63230,0.04955797269940376
1678269957.145028,63387,0.046522945165634155
1678269991.3017905,63580,0.054672721773386
1678270105.8459613,64233,0.05848942697048187
1678270165.393619,64600,0.057260919362306595
1678270242.9802194,65001,0.06810875236988068
1678270295.638736,65309,0.04962647706270218
1678270308.0149627,65350,0.05872424691915512
1678270375.9065895,65755,0.06065526232123375
1678270511.8873358,66489,0.05552183464169502
1678270546.0044682,66677,0.048326779156923294
1678270552.7500818,66722,0.058621134608983994
1678270632.501405,67139,0.07150324434041977
1678270775.4912913,67977,0.05181156098842621
1678270795.8253562,68073,0.061275675892829895
1678270803.3628883,68124,0.0670744851231575
1678270832.9928825,68284,0.08069293200969696
1678270930.2437265,68863,0.06035729870200157
1678270932.3089168,68877,0.06405139714479446
1678270989.3654752,69145,0.057863879948854446
1678271034.655856,69408,0.07387596368789673
1678271046.2999578,69487,0.07043063640594482
1678271069.2572966,69603,0.06236271932721138
1678271162.6344562,70148,0.06509120017290115
1678271185.8730123,70265,0.07825972139835358
1678271197.2464812,70341,0.058979809284210205
1678271241.2857244,70599,0.06718645244836807
1678271253.1761305,70680,0.06701740622520447
1678271328.9138737,71110,0.06162533909082413
1678271353.5917237,71235,0.05917077884078026
1678271386.859429,71376,0.06670770049095154
1678271423.823827,71585,0.06827478110790253
1678271431.6556609,71636,0.0625399798154831
1678271434.8907,71658,0.06263737380504608
1678271439.7767334,71691,0.055278047919273376
1678271443.588391,71716,0.06327098608016968
1678271489.105075,71975,0.061602286994457245
1678271489.394238,71977,0.05604063346982002
1678271510.5754266,72078,0.05940902978181839
1678271511.0752797,72081,0.06298269331455231
1678271535.272219,72235,0.05872206389904022
1678271567.0239787,72399,0.061930544674396515
1678271595.2441645,72548,0.055758796632289886
1678271615.4239206,72684,0.06330814212560654
1678271647.0106897,72853,0.07349687069654465
1678271754.6615508,73465,0.052905671298503876
1678271785.394741,73594,0.06992854177951813
1678271831.8511891,73856,0.05462567135691643
1678272057.4093843,75151,0.06771351397037506
1678272196.0434246,75878,0.05488678067922592
1678272240.5729628,76141,0.06609312444925308
1678272267.4210076,76284,0.05549810081720352
1678272274.2558508,76331,0.04817633703351021
1678272291.5263367,76448,0.05048840865492821
1678272314.4322376,76563,0.06793854385614395
1678272315.4632418,76570,0.06280694901943207
1678272363.3067107,76854,0.056496620178222656
1678272423.8546534,77184,0.06216190755367279
1678272484.000129,77554,0.06126796081662178
1678272524.4808867,77787,0.05623390153050423
1678272540.9365175,77859,0.06902104616165161
1678272641.853966,78424,0.06785078346729279
1678272651.8284626,78492,0.05677768960595131
1678272669.0768304,78568,0.05535631626844406
1678272671.1281185,78582,0.05072258785367012
1678272676.9006853,78621,0.04727090895175934
1678272681.6216264,78653,0.054794684052467346
1678272786.4304771,79242,0.05919181928038597
1678272854.7420473,79618,0.051693663001060486
1678272862.9674456,79674,0.05394347012042999
1678272872.999587,79743,0.04447706788778305
1678272882.7024653,79808,0.05955943465232849
1678272921.7730536,80032,0.055352672934532166
1678272924.1265378,80048,0.05798038840293884
1678272951.3764548,80191,0.06778817623853683
1678272955.2999597,80217,0.05142122507095337
1678272960.845612,80254,0.050301242619752884
1678273036.2415147,80635,0.05232303962111473
1678273039.3032572,80654,0.06666160374879837
1678273060.7645085,80755,0.059999071061611176
1678273106.311276,81018,0.06365229934453964
1678273123.429582,81131,0.055921174585819244
1678273350.0062463,82367,0.051721639931201935
1678273355.2188613,82401,0.05249862000346184
1678273367.258574,82480,0.06707450747489929
1678273447.9880269,82896,0.05253925919532776
1678273532.2531645,83389,0.058819618076086044
1678273644.7271185,84033,0.046116504818201065
1678273678.6203232,84224,0.053038448095321655
1678273696.9488006,84308,0.05826003476977348
1678273716.3288872,84440,0.06384406983852386
1678273761.7157931,84710,0.05682045593857765
1678273785.47238,84789,0.05200319364666939
1678273842.1327562,85127,0.051535844802856445
1678273846.7340555,85158,0.05458373576402664
1678273857.5145307,85190,0.05245331674814224
1678273874.5153515,85304,0.059408999979496
1678273929.3711238,85631,0.05880627781152725
1678274068.1844027,86393,0.05619705468416214
1678274081.0580373,86478,0.04968177154660225
1678274108.2842188,86620,0.045266129076480865
1678274183.0563202,87003,0.04552310332655907
1678274191.4671297,87060,0.05663308501243591
1678274229.2803757,87275,0.049796685576438904
1678274259.003024,87437,0.05766650289297104
1678274309.8996289,87744,0.061224564909935
1678274401.2207906,88279,0.054659873247146606
1678274429.030846,88419,0.05441279709339142
1678274518.9617152,88949,0.05572475492954254
1678274521.300871,88965,0.053315289318561554
1678274595.7899976,89345,0.079602912068367
1678274635.6394277,89572,0.07882005721330643
1678274644.9928203,89634,0.05968913435935974
1678274681.1839347,89835,0.06806474179029465
1678274718.430029,90047,0.05915655195713043
1678274831.4789226,90688,0.06016375124454498
1678274867.489807,90893,0.05871635302901268
1678274926.8868506,91215,0.0658264085650444
1678274930.3149772,91238,0.07268042117357254
1678274942.731508,91323,0.06043009087443352
1678274943.160612,91326,0.057585690170526505
1678275017.2901697,91709,0.07273711264133453
1678275118.4723341,92316,0.0637105330824852
1678275132.8526216,92374,0.05751202255487442
1678275188.3146613,92711,0.06289476901292801
1678275208.4827852,92807,0.05725376680493355
1678275250.8316944,93054,0.05945909023284912
1678275326.2564023,93482,0.05785450339317322
1678275443.1681983,94114,0.06331610679626465
1678275484.9786873,94361,0.051498327404260635
1678275531.0477476,94633,0.05843636393547058
1678275550.2602496,94760,0.0550195649266243
1678275576.384785,94896,0.06271009147167206
1678275584.6540186,94952,0.05856119841337204
1678275589.412454,94984,0.0775645524263382
1678275605.7110717,95054,0.05841083452105522
1678275687.161639,95521,0.05845563858747482
1678275690.6014965,95544,0.06281286478042603
1678275745.4752684,95872,0.05710320174694061
1678275791.8140438,96105,0.060033269226551056
1678275807.3853445,96169,0.06007399782538414
1678275902.6830564,96723,0.053737737238407135
1678275919.16865,96792,0.06288988143205643
1678275947.645802,96982,0.05668274313211441
1678275980.401098,97161,0.06046728789806366
1678276015.8767786,97360,0.06225060299038887
1678276027.713941,97440,0.055134255439043045
1678276050.0056448,97549,0.061071936041116714
1678276089.6844242,97774,0.04928673058748245
1678276124.956429,97965,0.05001675710082054
1678276135.8006034,98035,0.05731683224439621
1678276143.131902,98084,0.05306471139192581
1678276246.1522305,98613,0.057154811918735504
1678276324.4034255,99062,0.05339248105883598
1678276340.5090232,99168,0.060280196368694305
1678276340.819058,99170,0.05636955052614212
1678276387.2507017,99439,0.05826082453131676
1678276507.5320745,100118,0.06614094972610474
1678276516.8198047,100140,0.05971201881766319
1678276569.4206047,100408,0.05809568613767624
1678276578.3038425,100467,0.06645004451274872
1678276590.5747743,100547,0.0537201389670372
1678276607.7241096,100621,0.049281805753707886
1678276620.015716,100704,0.0499735027551651
1678276631.878026,100783,0.052961405366659164
1678276653.0022943,100883,0.060636378824710846
1678276667.3287823,100979,0.059364572167396545
1678276683.5199022,101046,0.05961759388446808
1678276759.3894408,101468,0.057291120290756226
1678276762.3755195,101488,0.059441693127155304
1678276859.7212753,102052,0.051457859575748444
1678276864.6094627,102084,0.05457853898406029
1678276892.2874448,102227,0.04807446151971817
1678276927.6312056,102421,0.057329121977090836
1678276932.3944767,102452,0.06034950166940689
1678276940.7802734,102507,0.055452633649110794
1678276946.104448,102542,0.056570667773485184
1678276947.6154852,102552,0.054400935769081116
1678276988.4534738,102746,0.05353230983018875
1678277046.9589546,103055,0.04765208065509796
1678277123.1154842,103483,0.05772199109196663
1678277177.7375047,103811,0.05050250142812729
1678277186.3229637,103869,0.050198815762996674
1678277271.17754,104355,0.05753356218338013
1678277285.9497952,104414,0.04918681085109711
1678277287.9910934,104428,0.04894375801086426
1678277290.1798801,104443,0.05529528111219406
1678277292.0904732,104456,0.05752561613917351
1678277323.0455883,104624,0.06256230920553207
1678277385.4172156,104964,0.053019486367702484
1678277417.5135565,105139,0.060490336269140244
1678277447.918682,105302,0.05320363491773605
1678277450.0165741,105316,0.05780283734202385
1678277524.927089,105736,0.05520680546760559
1678277533.5772834,105793,0.05630777031183243
1678277552.4732182,105916,0.04887949302792549
1678277584.6773274,106091,0.05377217009663582
1678277605.6110356,106190,0.06084900349378586
1678277683.5781283,106625,0.05948004871606827
1678277815.5198402,107356,0.05882517620921135
1678277922.571204,107965,0.055109381675720215
1678277942.5687711,108102,0.05095165595412254
1678278056.465166,108755,0.05165645107626915
1678278056.616252,108756,0.054320454597473145
1678278065.1168728,108814,0.05308910459280014
1678278100.1031857,109013,0.05915876850485802
1678278164.4572616,109332,0.05995418131351471
1678278205.9358985,109572,0.053639449179172516
1678278225.0521452,109700,0.052901025861501694
1678278235.9348078,109732,0.0463155135512352
1678278265.1009614,109926,0.06075409799814224
1678278295.846352,110093,0.04922141879796982
1678278303.9693823,110148,0.06096737086772919
1678278324.0061922,110243,0.056325722485780716
1678278403.5677674,110698,0.060455597937107086
1678278409.615117,110739,0.044312845915555954
1678278422.7592416,110827,0.05400225520133972
1678278490.6760075,111200,0.04738130420446396
1678278528.7073426,111416,0.04989946633577347
1678278662.7625225,112162,0.05144397169351578
1678278674.5965471,112200,0.04405338689684868
1678278709.9236817,112398,0.05091150104999542
1678278777.6596699,112817,0.05295474827289581
1678278829.1153364,113082,0.056925218552351
1678278851.6288579,113234,0.05314427614212036
1678278893.407668,113472,0.0497150793671608
1678278957.2415912,113782,0.048824604600667953
1678278982.7095373,113949,0.0608082041144371
1678279093.9920247,114583,0.05837748199701309
1678279166.6785142,114991,0.058222800493240356
1678279168.4355073,115003,0.052659377455711365
1678279211.0310547,115249,0.0646599531173706
1678279233.6667051,115361,0.05799727886915207
1678279262.7835915,115521,0.045748598873615265
1678279374.0665817,116153,0.05435866117477417
1678279385.5672119,116190,0.05167846754193306
1678279396.1392772,116262,0.05632629245519638
1678279401.855577,116301,0.05670816823840141
1678279436.54485,116494,0.05397754907608032
1678279438.626523,116508,0.052061259746551514
1678279441.182063,116525,0.05332097411155701
1678279463.359865,116632,0.0522589385509491
1678279544.4716706,117110,0.045340001583099365
1678279578.1377008,117299,0.05267874151468277
1678279595.2963393,117415,0.0514921098947525
1678279632.9436853,117634,0.05566611886024475
1678279637.2245677,117663,0.05057966709136963
1678279716.2139697,118122,0.05115073174238205
1678279766.1289468,118378,0.05309079587459564
1678279770.4105575,118407,0.05130777508020401
1678279785.4558258,118467,0.05123760551214218
1678279836.9023108,118770,0.054338596761226654
1678279867.5711052,118937,0.04521848261356354
1678279956.0273008,119444,0.06041577458381653
1678280179.813279,120651,0.06043608486652374
1678280179.960156,120652,0.05470630154013634
1678280200.9762228,120791,0.05165486037731171
1678280205.455798,120821,0.05089077353477478
1678280211.5806792,120862,0.04794144630432129
1678280288.2789693,121292,0.05447371304035187
1678280300.5503125,121333,0.05387863516807556
1678280357.455528,121660,0.04720616340637207
1678280433.5324728,122075,0.05848701298236847
1678280435.4295192,122087,0.050290487706661224
1678280451.8054912,122192,0.06025772914290428
1678280513.7897274,122519,0.05351484194397926
1678280613.233152,123058,0.05673319101333618
1678280616.8321593,123082,0.06472310423851013
1678280627.569894,123114,0.055604949593544006
1678280704.2734826,123549,0.04852474480867386
1678280718.0037029,123643,0.052143074572086334
1678280812.8831055,124204,0.04905428737401962
1678280827.4586198,124261,0.049900516867637634
1678280866.7846897,124485,0.051473040133714676
1678280910.4452865,124731,0.055312126874923706
1678281122.189492,125880,0.050464220345020294
1678281165.3373826,126122,0.05129624530673027
1678281209.2831578,126369,0.05176021158695221
1678281217.3693361,126422,0.05339756980538368
1678281239.7509925,126530,0.04716362804174423
1678281293.6947684,126846,0.055237434804439545
1678281318.604518,126973,0.04550822824239731
1678281332.871834,127068,0.05334912985563278
1678281366.7531774,127215,0.052116990089416504
1678281371.4645603,127247,0.04724227637052536
1678281380.531648,127308,0.06349751353263855
1678281383.2056928,127326,0.05488666146993637
1678281421.228183,127541,0.05482850223779678
1678281455.166689,127732,0.05397740751504898
1678281476.1760118,127835,0.043456800282001495
1678281552.9901063,128277,0.05272151529788971
1678281601.889065,128570,0.05582595244050026
1678281633.3392758,128741,0.055453233420848846
1678281646.2277713,128829,0.054802440106868744
1678281648.0403106,128841,0.05800075829029083
1678281649.1900458,128849,0.050711825489997864
1678281666.465995,128924,0.05354253575205803
1678281672.7185469,128967,0.05108164623379707
1678281745.917362,129345,0.05715702846646309
1678281767.323812,129491,0.04717829078435898
1678281879.1867573,130120,0.051171280443668365
1678281918.9480865,130342,0.05911581218242645
1678282023.039668,130904,0.05442090705037117
1678282024.6945395,130915,0.05301494896411896
1678282051.4253194,131093,0.04265090823173523
1678282065.4531028,131146,0.05033489316701889
1678282086.8808868,131288,0.04895293712615967
1678282233.8000264,132084,0.05668295919895172
1678282274.900557,132323,0.05451768636703491
1678282323.2401938,132612,0.059348806738853455
1678282345.2761552,132723,0.053270064294338226
1678282381.9341385,132932,0.055550698190927505
1678282392.4080474,133004,0.05158817768096924
1678282436.0967686,133263,0.054398223757743835
1678282463.7610343,133409,0.04877874255180359
1678282524.651242,133777,0.051439397037029266
1678282526.6578395,133790,0.042924679815769196
1678282550.6955001,133874,0.04719971492886543
1678282622.2867088,134275,0.04667393118143082
1678282637.9084373,134381,0.04540988802909851
1678282750.4188426,135010,0.0579296350479126
1678282794.2220633,135266,0.04120255634188652
1678282855.9580648,135601,0.05099165812134743
1678282866.3441184,135672,0.051651157438755035
1678282877.7114358,135750,0.046511296182870865
1678282941.944616,136063,0.04854770004749298
1678282942.6967223,136068,0.04859171435236931
1678282944.8972092,136083,0.0592639334499836
1678282998.715409,136412,0.04964962601661682
1678283003.4271998,136444,0.054010845720767975
1678283038.4784012,136640,0.05830397456884384
1678283096.027039,136951,0.05719262734055519
1678283098.784648,136970,0.0603555291891098
1678283113.9079866,137073,0.046572133898735046
1678283161.124234,137351,0.051612503826618195
1678283249.356447,137826,0.04841441288590431
1678283253.4847593,137854,0.05244198441505432
1678283266.42381,137940,0.04962792247533798
1678283340.915047,138319,0.052177511155605316
1678283393.904474,138637,0.051977433264255524
1678283421.3355076,138781,0.045519307255744934
1678283428.2491302,138827,0.05592780560255051
1678283519.3423564,139351,0.04806603491306305
1678283531.4295917,139390,0.05265938490629196
1678283536.034922,139420,0.05014212429523468
1678283537.481545,139430,0.04653094336390495
1678283548.92634,139506,0.04692365974187851
1678283554.0814612,139540,0.049109164625406265
1678283577.792251,139657,0.054234400391578674
1678283658.8584585,140122,0.05027371644973755
1678283700.1015542,140360,0.05778764188289642
1678283745.7805562,140592,0.04810916632413864
1678283857.1578944,141220,0.05573101341724396
1678283862.4931214,141256,0.052736617624759674
1678283876.723601,141353,0.05180675536394119
1678283913.815479,141562,0.0497763566672802
1678283913.958481,141563,0.051274098455905914
1678283970.3257473,141860,0.044920459389686584
1678284014.2795658,142114,0.051088299602270126
1678284035.5846982,142255,0.05734960734844208
1678284091.6797762,142547,0.05964164063334465
1678284115.4226747,142703,0.046130936592817307
1678284148.691857,142845,0.054445020854473114
1678284161.708508,142931,0.04984235763549805
1678284197.6309912,143126,0.04341454803943634
1678284201.3095238,143151,0.0464242585003376
1678284226.0692954,143276,0.046641960740089417
1678284279.1915412,143583,0.05691344663500786
1678284293.7921777,143641,0.051808640360832214
1678284311.5590856,143760,0.053760118782520294
1678284336.3721638,143883,0.05240404233336449
1678284536.168373,144973,0.05198206007480621
1678284549.353382,145061,0.05773555114865303
1678284555.0445256,145100,0.054020389914512634
1678284561.1544967,145141,0.047503791749477386
1678284657.8264425,145659,0.04826158657670021
1678284720.4550836,146042,0.051212407648563385
1678284839.046745,146709,0.04840487241744995
1678284863.825983,146833,0.05044122785329819
1678284991.4672651,147528,0.04892081767320633
1678285012.3136117,147626,0.05068734288215637
1678285033.0543475,147762,0.05072140693664551
1678285057.674072,147883,0.048081450164318085
1678285066.3780508,147941,0.041118159890174866
1678285076.7231562,148010,0.05280803143978119
1678285077.334727,148014,0.04805287718772888
1678285098.2413518,148114,0.051219210028648376
1678285111.0243707,148200,0.04603327438235283
1678285216.685827,148775,0.045468516647815704
1678285259.215085,149015,0.054456911981105804
