Wall time,Step,Value
1678176316.4431891,11515,0.11255038529634476
1678176391.8848326,11916,0.1177605390548706
1678176392.6559777,11921,0.124549001455307
1678176430.285967,12110,0.12507005035877228
1678176450.9901087,12236,0.11811516433954239
1678176562.7327285,12820,0.11786533147096634
1678176593.964769,12976,0.1174205020070076
1678176598.166975,13003,0.12642286717891693
1678176705.7039587,13560,0.12285342067480087
1678176831.3414874,14231,0.1209283247590065
1678176902.9251738,14603,0.11320234835147858
1678176921.3162158,14714,0.10950441658496857
1678176942.7066984,14807,0.11826315522193909
1678177058.2808125,15404,0.08667066693305969
1678177118.2812393,15694,0.1199730932712555
1678177182.2429802,16045,0.10142350196838379
1678177323.8874085,16782,0.09978518635034561
1678177362.5953782,16990,0.10932186990976334
1678177367.3969874,17021,0.10671843588352203
1678177408.5918128,17240,0.09377375990152359
1678177450.8000894,17465,0.11407546699047089
1678177827.8839662,19444,0.10543954372406006
1678177845.370561,19553,0.08541402965784073
1678177866.306384,19643,0.10225429385900497
1678177913.945461,19906,0.10202736407518387
1678177922.813471,19964,0.0946093499660492
1678177924.22558,19973,0.09644021093845367
1678177965.4439642,20154,0.08455401659011841
1678177977.6984851,20233,0.08929026126861572
1678178018.328466,20448,0.10098102688789368
1678178024.4483995,20487,0.09512888640165329
1678178062.2523556,20687,0.09072897583246231
1678178062.7525,20690,0.09614165872335434
1678178080.4438367,20762,0.09649448096752167
1678178123.0774171,20986,0.09144392609596252
1678178133.5611486,21050,0.08029872179031372
1678178168.060092,21224,0.0903167650103569
1678178263.5256693,21751,0.09299643337726593
1678178338.909717,22146,0.08761937916278839
1678178352.4590266,22231,0.09562190622091293
1678178356.8584058,22259,0.10626871138811111
1678178513.030668,23035,0.09490103274583817
1678178536.6851816,23183,0.09312459081411362
1678178554.806506,23257,0.09192757308483124
1678178565.316411,23323,0.09910973906517029
1678178610.1274357,23565,0.09678896516561508
1678178614.919195,23596,0.07771285623311996
1678178698.1085634,24040,0.08974876999855042
1678178725.4564784,24174,0.08153370767831802
1678178725.7837682,24176,0.09544235467910767
1678178731.7189653,24214,0.0904945433139801
1678178784.774132,24512,0.09717433899641037
1678178813.3357882,24617,0.08669627457857132
1678178851.2346275,24823,0.08201831579208374
1678178906.5164046,25141,0.08989544957876205
1678178933.5445123,25278,0.11006741225719452
1678179011.8039541,25697,0.09287843108177185
1678179017.242649,25732,0.10214119404554367
1678179028.7472756,25806,0.07905247807502747
1678179191.056485,26678,0.09047874063253403
1678179191.205902,26679,0.08958031237125397
1678179328.788437,27383,0.09015913307666779
1678179350.6192727,27480,0.07985937595367432
1678179356.3368626,27515,0.0781000480055809
1678179407.9051752,27792,0.0794789269566536
1678179504.8464987,28312,0.08454640209674835
1678179528.0950358,28416,0.08452653139829636
1678179609.0280945,28841,0.08039779216051102
1678179613.036167,28867,0.08473426103591919
1678179623.3486705,28933,0.08335965871810913
1678179657.953973,29071,0.08611293137073517
1678179668.0021758,29133,0.09022466093301773
1678179707.1482503,29340,0.0943966954946518
1678179776.059267,29696,0.07846055179834366
1678179804.1162872,29872,0.08469186723232269
1678179814.6938322,29897,0.06797771900892258
1678179837.7490828,30040,0.07843940705060959
1678179896.9635057,30334,0.08671151846647263
1678179920.0790658,30476,0.07998254150152206
1678179940.6473844,30569,0.08380363136529922
1678179942.7620418,30583,0.09013555198907852
1678180074.7830403,31266,0.07444052398204803
1678180080.372163,31303,0.07582714408636093
1678180162.0482051,31738,0.07491223514080048
1678180170.8153093,31794,0.07741863280534744
1678180262.365994,32291,0.08321059495210648
1678180285.4590344,32397,0.07347599416971207
1678180303.553718,32512,0.08778451383113861
1678180326.2578578,32616,0.07473161071538925
1678180347.1246085,32748,0.0894993469119072
1678180348.460254,32756,0.08975823223590851
1678180375.1751883,32887,0.08611316233873367
1678180404.4778214,33033,0.0780976191163063
1678180434.9578495,33227,0.09143561124801636
1678180445.5222392,33254,0.07580521702766418
1678180510.0424638,33587,0.07545231282711029
1678180511.9250753,33599,0.07842663675546646
1678180517.8038228,33635,0.0808783546090126
1678180532.3592794,33688,0.09147579967975616
1678180538.2825608,33725,0.08126609772443771
1678180544.2376058,33762,0.08083651214838028
1678180563.2148917,33885,0.07300089299678802
1678180626.5467033,34209,0.07764317840337753
1678180658.4393115,34371,0.07969929277896881
1678180669.8442893,34445,0.07699087262153625
1678180808.1131835,35197,0.08487218618392944
1678180835.0659134,35325,0.07799483835697174
1678180887.2305257,35612,0.07235851883888245
1678180928.2460093,35793,0.06388556212186813
1678180941.3933952,35877,0.07606536149978638
1678181053.8720047,36466,0.08076426386833191
1678181058.7309701,36496,0.07806554436683655
1678181094.571248,36686,0.08104998618364334
1678181161.8036747,37036,0.0768028199672699
1678181212.2563384,37322,0.07800862193107605
1678181261.7533712,37596,0.07502264529466629
1678181285.683663,37707,0.079764723777771
1678181393.9085484,38284,0.07748870551586151
1678181441.3895516,38548,0.06494882702827454
1678181466.336106,38667,0.07454171031713486
1678181494.6293478,38807,0.06748823076486588
1678181549.5079193,39121,0.06781353801488876
1678181623.4149222,39525,0.07279322296380997
1678181661.2293003,39731,0.08409572392702103
1678181679.00676,39842,0.07223527133464813
1678181729.9836104,40117,0.06897596269845963
1678181774.3118446,40320,0.07433288544416428
1678181806.4197488,40486,0.07332155108451843
1678181814.8882987,40539,0.07255562394857407
1678181832.4461758,40611,0.06876050680875778
1678181878.3046138,40857,0.06344655901193619
1678181922.0365763,41087,0.07320822030305862
1678181970.7922902,41354,0.07202385365962982
1678182084.3390982,41946,0.07732705771923065
1678182140.3237739,42261,0.06952936202287674
1678182143.060005,42279,0.07165906578302383
1678182190.0400956,42488,0.07911893725395203
1678182349.5844152,43324,0.06695669889450073
1678182369.018477,43445,0.06618240475654602
1678182386.8182042,43516,0.07861732691526413
1678182392.0565617,43547,0.06527088582515717
1678182402.4488554,43610,0.08383626490831375
1678182438.807848,43797,0.07320135086774826
1678182451.704831,43877,0.06788525730371475
1678182478.6109207,44003,0.07471368461847305
1678182479.7406626,44010,0.08256649225950241
1678182486.941973,44054,0.0682477131485939
1678182495.4958642,44107,0.06928388774394989
1678182601.4082813,44616,0.07335104048252106
1678182625.251438,44764,0.06737786531448364
1678182702.8720088,45170,0.06788137555122375
1678182730.7724664,45304,0.06835486739873886
1678182754.9510715,45455,0.07576064020395279
1678182879.9632738,46112,0.06653474271297455
1678182882.413419,46128,0.08192236721515656
1678182901.3382158,46206,0.07264792174100876
1678183074.9911,47090,0.053186655044555664
1678183136.2052402,47426,0.0705527663230896
1678183147.1644955,47493,0.07419391721487045
1678183159.71063,47531,0.07149983942508698
1678183197.6250114,47733,0.06507023423910141
1678183201.2153406,47756,0.06801522523164749
1678183218.4630466,47862,0.0664745420217514
1678183241.716498,47966,0.08045779913663864
1678183249.029169,48012,0.06761543452739716
1678183302.28077,48306,0.06698504835367203
1678183439.9135742,49053,0.07130222022533417
1678183464.4334126,49131,0.06038016825914383
1678183484.597621,49257,0.06297679245471954
1678183585.9841955,49783,0.07067276537418365
1678183593.5858262,49833,0.06427997350692749
1678183610.5564644,49942,0.07272788882255554
1678183621.1926746,49971,0.07144257426261902
1678183731.8785675,50593,0.0659002810716629
1678183763.0383668,50752,0.06077059730887413
1678183793.4236338,50906,0.05693700909614563
1678183807.4758868,50999,0.07009882479906082
1678183921.8150854,51567,0.0659215897321701
1678183960.2169905,51769,0.06998904049396515
1678184012.7768245,52059,0.0730215534567833
1678184022.3549514,52120,0.06792289018630981
1678184052.8608584,52276,0.060669101774692535
1678184086.3347573,52447,0.0757686123251915
1678184129.8156848,52670,0.06520593166351318
1678184135.4925106,52703,0.064176544547081
1678184166.2669773,52855,0.06646279245615005
1678184168.5636072,52870,0.07073566317558289
1678184232.3890772,53230,0.06393026560544968
1678184275.8758938,53467,0.06103880703449249
1678184277.5671234,53478,0.05843669921159744
1678184313.2052264,53622,0.06420877575874329
1678184320.310271,53666,0.0643218606710434
1678184360.5008025,53882,0.06440187245607376
1678184486.712346,54563,0.06410937756299973
1678184513.634091,54692,0.06266005337238312
1678184520.7189252,54737,0.06168433278799057
1678184576.6993778,55053,0.056238844990730286
1678184621.0690289,55296,0.0650225356221199
1678184622.2519605,55304,0.06733140349388123
1678184662.0579898,55518,0.07288146018981934
1678184777.1692507,56086,0.05717166140675545
1678184809.8872635,56255,0.06344388425350189
1678184811.9966893,56269,0.06489329040050507
1678184825.4690669,56356,0.061678409576416016
1678184860.2506092,56534,0.06652254611253738
1678184865.5201623,56567,0.06884963810443878
1678184957.1028974,57050,0.06416039168834686
1678184991.3344061,57228,0.07240384072065353
1678185173.368333,58180,0.06819986552000046
1678185230.2687926,58457,0.06913939118385315
1678185234.4417017,58484,0.058183521032333374
1678185237.0163672,58501,0.056468695402145386
1678185331.0774624,59000,0.06211674213409424
1678185339.1067548,59047,0.06341063976287842
1678185364.5671,59167,0.05868814140558243
1678185402.787511,59374,0.07207820564508438
1678185501.2441778,59911,0.0586845837533474
1678185502.161912,59917,0.06755942851305008
1678185505.8357682,59939,0.06516622751951218
1678185526.251345,60028,0.06486260145902634
1678185554.3215117,60206,0.06441463530063629
1678185701.2284164,60932,0.06067284569144249
1678185712.4289627,61003,0.06285502016544342
1678185788.5472488,61405,0.05577653646469116
1678185872.5413418,61862,0.06378073245286942
1678185948.9237444,62268,0.0674482136964798
1678186012.3085234,62594,0.060004256665706635
1678186042.1776228,62743,0.06069314107298851
1678186131.379202,63230,0.0639006644487381
1678186162.6940293,63387,0.06715390086174011
1678186199.6952753,63580,0.06296082586050034
1678186323.3651848,64233,0.07103889435529709
1678186389.6442082,64600,0.06801516562700272
1678186473.4325607,65001,0.0618576854467392
1678186530.3863845,65309,0.06342882663011551
1678186543.395131,65350,0.06533820927143097
1678186615.2913392,65755,0.051855068653821945
1678186759.2517421,66489,0.060711730271577835
1678186795.40755,66677,0.0654851645231247
1678186802.708011,66722,0.058527618646621704
1678186889.0026865,67139,0.06828981637954712
1678187046.688825,67977,0.06628424674272537
1678187068.5672715,68073,0.05870731920003891
1678187076.4750519,68124,0.07021243870258331
1678187108.3220313,68284,0.060636967420578
1678187212.900391,68863,0.055041201412677765
1678187215.0593252,68877,0.059963807463645935
1678187276.1616359,69145,0.06328524649143219
1678187324.0219834,69408,0.054575588554143906
1678187336.485952,69487,0.06897814571857452
1678187361.343496,69603,0.05943838506937027
1678187462.4955494,70148,0.06609194725751877
1678187487.6222625,70265,0.05989374592900276
1678187499.6359732,70341,0.058280594646930695
1678187548.9467287,70599,0.05736560374498367
1678187562.2494295,70680,0.05570179596543312
1678187643.9612448,71110,0.05548413097858429
1678187670.0725772,71235,0.0553215928375721
1678187705.869874,71376,0.05611208453774452
1678187744.8830006,71585,0.06212832033634186
1678187753.0972154,71636,0.06146245822310448
1678187756.794784,71658,0.06366155296564102
1678187762.053255,71691,0.05172144994139671
1678187766.0846505,71716,0.06777777522802353
1678187813.3415034,71975,0.04945388808846474
1678187813.62369,71977,0.05032648891210556
1678187835.6079078,72078,0.062271151691675186
1678187836.1019123,72081,0.059111736714839935
1678187860.4571838,72235,0.05586543679237366
1678187892.098481,72399,0.058325812220573425
1678187922.2264233,72548,0.04839010536670685
1678187943.6261349,72684,0.05608628690242767
1678187976.4519553,72853,0.0597703754901886
1678188091.3519688,73465,0.06647493690252304
1678188123.223868,73594,0.05620294436812401
1678188169.9201217,73856,0.05393081158399582
1678188404.2187705,75151,0.06156284362077713
1678188551.3267794,75878,0.05844038724899292
1678188600.307443,76141,0.05605558305978775
1678188629.6938818,76284,0.04959125444293022
1678188637.3137066,76331,0.05650829151272774
1678188656.059416,76448,0.0574154406785965
1678188680.9843316,76563,0.05127786099910736
1678188682.1767786,76570,0.05527104437351227
1678188733.409591,76854,0.05611073970794678
1678188797.715424,77184,0.06369411200284958
1678188861.685838,77554,0.056274086236953735
1678188904.3277314,77787,0.06651339679956436
1678188922.2070742,77859,0.05919893831014633
1678189029.1310823,78424,0.0587771050632
1678189039.8356664,78492,0.06016577035188675
1678189058.6047409,78568,0.05513499677181244
1678189060.6771455,78582,0.06537571549415588
1678189066.8134947,78621,0.04632778838276863
1678189071.757769,78653,0.04724423587322235
1678189183.43723,79242,0.05540049821138382
1678189255.904755,79618,0.05579957365989685
1678189264.5767941,79674,0.06076720356941223
1678189275.2004442,79743,0.061728037893772125
1678189285.6479478,79808,0.06451789289712906
1678189327.3556428,80032,0.05855172127485275
1678189329.9785645,80048,0.05820189043879509
1678189359.0180502,80191,0.05682319030165672
1678189363.0065703,80217,0.0629286915063858
1678189368.796278,80254,0.05971828103065491
1678189446.5623071,80635,0.06283067911863327
1678189449.5038185,80654,0.0620194673538208
1678189471.4038749,80755,0.06620924174785614
1678189519.0626483,81018,0.05398819223046303
1678189537.5746,81131,0.05121147260069847
1678189771.3061998,82367,0.054412178695201874
1678189776.6650956,82401,0.06670226901769638
1678189788.930874,82480,0.05814184248447418
1678189871.5506783,82896,0.056124601513147354
1678189961.4639924,83389,0.0587509348988533
1678190081.5866098,84033,0.06365086883306503
1678190118.1500933,84224,0.05356714129447937
1678190137.942637,84308,0.05227705091238022
1678190159.13573,84440,0.054327912628650665
1678190209.2140381,84710,0.061091527342796326
1678190234.1424122,84789,0.05373677611351013
1678190294.8120515,85127,0.055192314088344574
1678190299.484975,85158,0.05454583466053009
1678190311.0364642,85190,0.0526822954416275
1678190329.6301448,85304,0.057238396257162094
1678190388.4770105,85631,0.059998031705617905
1678190537.4745042,86393,0.0501447468996048
1678190551.0733798,86478,0.060935623943805695
1678190580.1237283,86620,0.06369724869728088
1678190660.234978,87003,0.05679088085889816
1678190669.2372987,87060,0.052146196365356445
1678190709.4023943,87275,0.05585469305515289
1678190741.3665745,87437,0.056242477148771286
1678190796.5101912,87744,0.04512348398566246
1678190893.8787072,88279,0.05829808861017227
1678190922.5395575,88419,0.05890059843659401
1678191020.1632416,88949,0.052083030343055725
1678191022.9382463,88965,0.056152768433094025
1678191101.7393434,89345,0.055384598672389984
1678191144.9349778,89572,0.05109605938196182
1678191154.496339,89634,0.05683086812496185
1678191193.3468661,89835,0.049417104572057724
1678191232.8877268,90047,0.06088940054178238
1678191353.913587,90688,0.055958185344934464
1678191393.0908048,90893,0.058568075299263
1678191456.8983433,91215,0.052411265671253204
1678191460.5925703,91238,0.05945368856191635
1678191474.027347,91323,0.04652436077594757
1678191474.5201004,91326,0.058783527463674545
1678191554.2805054,91709,0.05483999103307724
1678191662.5707076,92316,0.0534539520740509
1678191677.8417943,92374,0.055066876113414764
1678191736.2755322,92711,0.05489613488316536
1678191757.4597704,92807,0.049502596259117126
1678191802.3024511,93054,0.06221945956349373
1678191881.6063623,93482,0.043382108211517334
1678192005.474052,94114,0.05622692033648491
1678192059.856396,94361,0.0458918958902359
1678192108.5895238,94633,0.05253679305315018
1678192128.574363,94760,0.06327356398105621
1678192155.74301,94896,0.05772114172577858
1678192164.5963774,94952,0.05228966474533081
1678192169.6253715,94984,0.056139133870601654
1678192186.757465,95054,0.053501542657613754
1678192273.619497,95521,0.05699679255485535
1678192277.213895,95544,0.058672137558460236
1678192334.813476,95872,0.05705980211496353
1678192383.5634837,96105,0.05739486962556839
1678192399.7069573,96169,0.05236029624938965
1678192499.498561,96723,0.05290347337722778
1678192516.51473,96792,0.048423074185848236
1678192546.285486,96982,0.05085223168134689
1678192580.3872395,97161,0.05314288288354874
1678192617.7146358,97360,0.05210791900753975
1678192630.0490668,97440,0.05983803793787956
1678192653.2839487,97549,0.05319351702928543
1678192694.2044127,97774,0.05243896320462227
1678192730.6438787,97965,0.05641808360815048
1678192741.5516315,98035,0.04981144517660141
1678192749.0284905,98084,0.05129965394735336
1678192858.3583274,98613,0.06286485493183136
1678192942.10789,99062,0.05663809925317764
1678192958.7068675,99168,0.05237802118062973
1678192959.002989,99170,0.05567902326583862
1678193007.6760123,99439,0.04811068996787071
1678193132.3448431,100118,0.05254065990447998
1678193141.9865792,100140,0.049525581300258636
1678193195.673554,100408,0.05117763578891754
1678193204.8373601,100467,0.04792972281575203
1678193217.44631,100547,0.04755043610930443
1678193235.0556982,100621,0.0538920983672142
1678193247.968681,100704,0.04926284775137901
1678193260.1164837,100783,0.05391494184732437
1678193281.5251708,100883,0.05381762608885765
1678193295.9731107,100979,0.057299938052892685
1678193312.9828515,101046,0.05221153050661087
1678193391.3568034,101468,0.05617951974272728
1678193394.4540493,101488,0.053479306399822235
1678193494.139308,102052,0.05245630443096161
1678193499.34746,102084,0.05754446983337402
1678193527.4470043,102227,0.04728703945875168
1678193563.8804283,102421,0.04934319853782654
1678193568.6480181,102452,0.06049957126379013
1678193576.9474685,102507,0.05263036862015724
1678193582.523255,102542,0.05173714458942413
1678193584.052096,102552,0.05407096445560455
1678193625.3880248,102746,0.052781373262405396
1678193687.0728714,103055,0.05239666998386383
1678193767.673126,103483,0.053063683211803436
1678193826.4900823,103811,0.0521785169839859
1678193835.494019,103869,0.05525946989655495
1678193925.927702,104355,0.048213571310043335
1678193941.642963,104414,0.05214661359786987
1678193943.8623943,104428,0.0585157573223114
1678193946.2946188,104443,0.05136454105377197
1678193948.3191042,104456,0.049155622720718384
1678193981.6604176,104624,0.052863895893096924
1678194048.324042,104964,0.05538364499807358
1678194083.6380317,105139,0.055276498198509216
1678194116.08297,105302,0.05219993367791176
1678194118.3482137,105316,0.048064835369586945
1678194199.1549933,105736,0.052118271589279175
1678194208.4885201,105793,0.050175510346889496
1678194228.361436,105916,0.054491735994815826
1678194261.828701,106091,0.056269045919179916
1678194284.045897,106190,0.052167974412441254
1678194364.9592578,106625,0.06068640947341919
1678194506.2319446,107356,0.052995774894952774
1678194621.3425004,107965,0.04775601625442505
1678194643.0267463,108102,0.05430729687213898
1678194764.5683677,108755,0.049679502844810486
1678194764.7213778,108756,0.06372992694377899
1678194773.532063,108814,0.047501787543296814
1678194811.3362827,109013,0.05191980302333832
1678194880.8678641,109332,0.05662703886628151
1678194924.7450943,109572,0.06063267961144447
1678194944.8385231,109700,0.062316231429576874
1678194956.188108,109732,0.0550396703183651
1678194986.3352616,109926,0.0525350347161293
1678195018.5337267,110093,0.056843433529138565
1678195027.2283847,110148,0.05335845798254013
1678195048.414739,110243,0.05276910960674286
1678195131.5563774,110698,0.04786371812224388
1678195138.0575721,110739,0.05275510996580124
1678195151.650669,110827,0.049380116164684296
1678195221.5454733,111200,0.049403633922338486
1678195260.5380461,111416,0.045474328100681305
1678195400.5928955,112162,0.05794814974069595
1678195412.7284343,112200,0.0575193427503109
1678195449.8275988,112398,0.04899607598781586
1678195521.4870188,112817,0.06158003956079483
1678195576.4086103,113082,0.05507360026240349
1678195600.365438,113234,0.04773082956671715
1678195644.3040612,113472,0.04851362109184265
1678195711.0804226,113782,0.051460713148117065
1678195737.38323,113949,0.05679725110530853
1678195857.1178527,114583,0.05929560214281082
1678195934.5008733,114991,0.04567401856184006
1678195936.3205128,115003,0.051093026995658875
1678195981.5918124,115249,0.05969228222966194
1678196005.4101605,115361,0.054904453456401825
1678196036.43699,115521,0.04876908287405968
1678196155.1491573,116153,0.0517975278198719
1678196167.2003944,116190,0.05523344874382019
1678196178.434818,116262,0.05319592356681824
1678196184.7330964,116301,0.05764443054795265
1678196221.3476918,116494,0.04923263192176819
1678196223.4574528,116508,0.054007235914468765
1678196226.0426166,116525,0.053089775145053864
1678196249.343968,116632,0.05109671875834465
1678196337.330981,117110,0.047157928347587585
1678196373.7466733,117299,0.05491188168525696
1678196392.1848729,117415,0.048492543399333954
1678196432.7310712,117634,0.047287240624427795
1678196437.4002447,117663,0.05154906213283539
1678196520.964885,118122,0.04816992208361626
1678196573.9243486,118378,0.04967299848794937
1678196578.485113,118407,0.04709771275520325
1678196593.9992118,118467,0.05105460807681084
1678196648.4516568,118770,0.049157850444316864
1678196681.0570276,118937,0.05425659194588661
1678196773.6893878,119444,0.05206088349223137
1678197005.034209,120651,0.056315578520298004
1678197005.2160144,120652,0.05151649937033653
1678197026.9531152,120791,0.06412957608699799
1678197031.6169753,120821,0.05365649610757828
1678197037.9174294,120862,0.05087193101644516
1678197117.299446,121292,0.053068969398736954
1678197130.376046,121333,0.044698163866996765
1678197188.7883613,121660,0.050249211490154266
1678197268.9811878,122075,0.061663419008255005
1678197270.933303,122087,0.05904676765203476
1678197287.6395612,122192,0.05383710563182831
1678197351.8082736,122519,0.0614091195166111
1678197457.2455652,123058,0.0549129992723465
1678197461.1341286,123082,0.051828574389219284
1678197472.6612232,123114,0.04703504592180252
1678197554.95068,123549,0.05525411665439606
1678197569.768886,123643,0.05077854543924332
1678197673.4111857,124204,0.054711028933525085
1678197689.1696825,124261,0.05077609792351723
1678197731.4005086,124485,0.054182473570108414
1678197777.6698332,124731,0.04528141766786575
1678197997.127598,125880,0.052957773208618164
1678198041.805877,126122,0.044707395136356354
1678198087.2674403,126369,0.05388246476650238
1678198095.8966236,126422,0.048149675130844116
1678198119.1982303,126530,0.05199171602725983
1678198174.4883342,126846,0.05611409991979599
1678198201.062235,126973,0.04958760738372803
1678198215.673227,127068,0.04716818034648895
1678198251.3109775,127215,0.04732435196638107
1678198256.5540414,127247,0.050807371735572815
1678198266.2283692,127308,0.041990287601947784
1678198268.9484823,127326,0.054425910115242004
1678198309.6923397,127541,0.04654373228549957
1678198346.8406408,127732,0.053509101271629333
1678198369.0841122,127835,0.052644722163677216
1678198451.9788916,128277,0.048089951276779175
1678198507.7481873,128570,0.04518008232116699
1678198542.7537515,128741,0.05221138894557953
1678198557.8502753,128829,0.05210123956203461
1678198559.8023856,128841,0.04584112763404846
1678198561.1187258,128849,0.04373582452535629
1678198580.5099385,128924,0.042076438665390015
1678198587.6793597,128967,0.04776015877723694
1678198669.439655,129345,0.044676147401332855
1678198693.8482637,129491,0.05652588605880737
1678198818.5362566,130120,0.05216796696186066
1678198859.9437025,130342,0.055337484925985336
1678198966.1967883,130904,0.047752901911735535
1678198967.9661481,130915,0.04821520671248436
1678198995.9064128,131093,0.052407532930374146
1678199010.6951027,131146,0.0410984605550766
1678199033.207544,131288,0.05124746263027191
1678199190.316103,132084,0.0523405522108078
1678199234.2466521,132323,0.05507266893982887
1678199288.8078904,132612,0.053653690963983536
1678199313.7918808,132723,0.05574572831392288
1678199354.5363543,132932,0.04942411929368973
1678199366.804773,133004,0.059179797768592834
1678199416.761455,133263,0.055234529078006744
1678199447.4431462,133409,0.050316981971263885
1678199513.7729256,133777,0.052813589572906494
1678199515.843488,133790,0.050152525305747986
1678199541.4434674,133874,0.05703955143690109
1678199616.8989644,134275,0.05061338096857071
1678199633.8604987,134381,0.05510823056101799
1678199752.5142088,135010,0.04406777769327164
1678199799.5755112,135266,0.052567750215530396
1678199864.4842782,135601,0.048424411565065384
1678199875.3020396,135672,0.049400050193071365
1678199887.7117286,135750,0.05472654476761818
1678199954.8290803,136063,0.06454461067914963
1678199955.572289,136068,0.047659020870923996
1678199957.963864,136083,0.0550285205245018
1678200017.903243,136412,0.05341603606939316
1678200023.1341321,136444,0.04706621170043945
1678200061.356843,136640,0.057601965963840485
1678200124.8612092,136951,0.04869207739830017
1678200127.9843814,136970,0.051980502903461456
1678200145.1759348,137073,0.048920657485723495
1678200196.7861645,137351,0.0537717379629612
1678200290.8386548,137826,0.05039893835783005
1678200295.1529,137854,0.04947274923324585
1678200308.296853,137940,0.050140488892793655
1678200386.771795,138319,0.047047048807144165
1678200442.49341,138637,0.0549064576625824
1678200471.1366138,138781,0.05570671707391739
1678200478.414625,138827,0.0545862577855587
1678200570.8802664,139351,0.052975866943597794
1678200582.9407487,139390,0.05151120573282242
1678200588.126094,139420,0.049289219081401825
1678200589.7523627,139430,0.04756806790828705
1678200601.7155852,139506,0.049161430448293686
1678200607.0959582,139540,0.051905903965234756
1678200632.1731946,139657,0.0586138591170311
1678200718.8132231,140122,0.050261326134204865
1678200762.5224276,140360,0.04701375961303711
1678200813.0892544,140592,0.05311594158411026
1678200931.0494628,141220,0.05931353569030762
1678200936.8788347,141256,0.05341397598385811
1678200952.181664,141353,0.04838575795292854
1678200992.312277,141562,0.05163770541548729
1678200992.464166,141563,0.04484706372022629
1678201051.1765049,141860,0.051090091466903687
1678201097.0354435,142114,0.05054911971092224
1678201119.7709973,142255,0.05178064480423927
1678201179.0244682,142547,0.05405530333518982
1678201204.4095836,142703,0.05659634619951248
1678201239.941571,142845,0.05029948055744171
1678201254.009377,142931,0.045314986258745193
1678201292.255417,143126,0.05092319846153259
1678201296.485376,143151,0.051249369978904724
1678201323.2597702,143276,0.048284225165843964
1678201379.3710966,143583,0.044620878994464874
1678201394.6868393,143641,0.046633876860141754
1678201414.0188437,143760,0.0472731739282608
1678201440.9390004,143883,0.056820280849933624
1678201651.7441237,144973,0.056718308478593826
1678201665.1942525,145061,0.054432883858680725
1678201671.4517212,145100,0.04631249979138374
1678201677.979608,145141,0.049044426530599594
1678201778.5339718,145659,0.05400673300027847
1678201846.0529065,146042,0.048500414937734604
1678201970.835617,146709,0.05478950962424278
1678201996.7275918,146833,0.05735637992620468
1678202130.6233897,147528,0.05340222641825676
1678202152.425302,147626,0.0439264215528965
1678202173.0725188,147762,0.057815637439489365
1678202198.2960894,147883,0.04974018782377243
1678202207.0767455,147941,0.05444854497909546
1678202217.5511315,148010,0.04991624131798744
1678202218.2040732,148014,0.04874840006232262
1678202240.4100237,148114,0.05095553398132324
1678202253.7072308,148200,0.04933401197195053
1678202362.754865,148775,0.05773483216762543
1678202405.9884195,149015,0.053587157279253006
